file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
kaydasheva_s001320,0.0,9.3498125,corpus,-44.18708221925134,-47.46990846607783,1.9172677029238754,22.193530839078985
kaydasheva_s000465,0.0,5.9798125,corpus,-39.273355847617054,-45.100838795042876,1.9172677029238754,22.223452745955292
kaydasheva_s001330,0.0,3.5398125,corpus,-37.304877846927965,-46.22548054286412,1.9172677029238754,20.775217968260307
kaydasheva_s000911,0.0,9.2298125,corpus,-43.26337774241603,-47.32449229712625,1.9172677029238754,22.518052433949656
kaydasheva_s000156,0.0,5.6228125,corpus,-39.12096168816726,-44.254567527770995,1.9172677029238754,18.61015708408428
kaydasheva_s002228,0.0,11.4498125,corpus,-43.54400927947598,-45.42161565308177,1.9172677029238754,18.086183567111764
kaydasheva_s001087,0.0,3.6298125,corpus,-38.203108858471076,-48.02979177898831,1.9172677029238754,19.994360582785173
kaydasheva_s001035,0.0,2.6858125,corpus,-34.659393877788105,-48.872841321505035,1.9172677029238754,24.285413968297473
kaydasheva_s001306,0.0,5.3098125,corpus,-45.92652056850282,-49.05078408377511,1.9172654626285206,0.7333759719853283
kaydasheva_s001932,0.0,7.7198125,corpus,-43.2469741742228,-48.65790715813637,1.912826306839133,19.181624117468402
kaydasheva_s001010,0.0,6.23075,corpus,-39.99828827247191,-44.55586173042418,1.912826306839133,17.971110552203278
kaydasheva_s000331,0.0,6.0338125,corpus,-40.970997875207296,-43.29418118794759,1.912826306839133,2.3864848683660487
kaydasheva_s000553,0.0,10.5138125,corpus,-45.88416537821123,-48.65497824724983,1.9128191815748594,19.589670803146692
kaydasheva_s001997,0.0,4.6998125,corpus,-40.538617852393614,-46.0091717839241,1.9108926742912289,19.13639696855321
kaydasheva_s001027,0.0,10.5868125,corpus,-43.56714397426818,-44.993417134848976,1.9108878402442477,16.429144791857002
kaydasheva_s000894,0.0,6.65375,corpus,-37.35464344454887,-40.856238510649085,1.9108733381033043,19.654401324802997
kaydasheva_s001791,0.0,4.4448125,corpus,-37.2332664695946,-44.94660568237305,1.8972631354297418,14.198628909708967
kaydasheva_s000090,0.0,4.6838125,corpus,-37.51125968215812,-44.17519578701112,1.8959567644138728,22.95445613783864
kaydasheva_s001471,0.0,4.73175,corpus,-36.428580866807614,-41.727953063117134,1.8913317882726124,20.883701676718427
kaydasheva_s002036,0.0,3.4398125,corpus,-38.819616983103195,-47.276676981072676,1.8913317882726124,19.165971054958185
kaydasheva_s001085,0.0,5.7298125,corpus,-40.94785872054974,-46.62219497392763,1.8805172476980772,22.175194926215827
kaydasheva_s001576,0.0,7.6998125,corpus,-42.737900771103895,-46.773679507406136,1.8805172476980772,22.640665312051024
kaydasheva_s000066,0.0,6.4398125,corpus,-42.672621069487576,-48.507441173900254,1.880508976147151,19.57633280763211
kaydasheva_s000943,0.0,13.9198125,corpus,-43.883685232579026,-44.746987921559914,1.8685875806524923,20.116614301661734
kaydasheva_s001167,0.0,11.7898125,corpus,-42.9502657177693,-44.190511018801956,1.8685664028635978,16.10998682377954
kaydasheva_s001699,0.0,8.3648125,corpus,-42.88802706339713,-45.1640957034364,1.8685664028635978,17.23344895375696
kaydasheva_s000731,0.0,5.0998125,corpus,-40.978036917892155,-48.76997501445266,1.8685611084163742,23.359443802673624
kaydasheva_s001729,0.0,7.0558125,corpus,-41.80614266111898,-46.46269262653507,1.8685611084163742,23.228784705768184
kaydasheva_s001332,0.0,9.45575,corpus,-42.52060897859408,-45.26641030745073,1.8685611084163742,21.406461109461183
kaydasheva_s001934,0.0,6.5898125,corpus,-44.641208862860395,-48.192510904050344,1.8685611084163742,16.603189307056567
kaydasheva_s001634,0.0,3.0098125,corpus,-35.347270167151166,-46.54073355748103,1.8685611084163742,26.93612980565593
kaydasheva_s002135,0.0,13.0218125,corpus,-45.49922895065284,-47.50513374905626,1.8685558139691505,18.314700440903522
kaydasheva_s001526,0.0,4.8568125,corpus,-40.33270640432099,-46.24330155745797,1.8685558139691505,16.61557667357832
kaydasheva_s001564,0.0,6.4498125,corpus,-43.59285973837209,-49.378475709394976,1.8643566072970617,18.878236531203434
kaydasheva_s001045,0.0,7.8588125,corpus,-44.548266539440206,-49.86073716481527,1.8643566072970617,15.49068118716049
kaydasheva_s001445,0.0,3.25175,corpus,-41.13803485576923,-49.03571796417236,1.8643566072970617,24.372590795483227
kaydasheva_s000646,0.0,5.8698125,corpus,-41.73246180259795,-46.43738453728812,1.8643542046108972,20.72048468927872
kaydasheva_s000969,0.0,8.7798125,corpus,-42.427115959567196,-45.29787314215372,1.8643542046108972,17.759302684030615
kaydasheva_s000718,0.0,4.1608125,corpus,-36.96308781550481,-44.76939117207247,1.8643542046108972,18.94337941564754
kaydasheva_s000764,0.0,10.1838125,corpus,-42.99660793222004,-46.1499985393725,1.8643518019247327,22.81653418642582
kaydasheva_s001627,0.0,13.53875,corpus,-44.15482193962334,-47.08308346088116,1.8643518019247327,14.59244813402256
kaydasheva_s000279,0.0,14.1498125,corpus,-45.579505300353354,-47.34476277208704,1.8627082001740702,10.515475581516887
kaydasheva_s001276,0.0,3.5798125,corpus,-37.15255924842877,-46.43913438585069,1.8627082001740702,17.507234271463673
kaydasheva_s001806,0.0,8.4798125,corpus,-42.36807193396226,-45.039261554149874,1.8627030576693349,21.326057368077564
kaydasheva_s002258,0.0,8.7898125,corpus,-42.923892562571105,-46.426066274228305,1.8626979151645995,20.943786632076993
kaydasheva_s001380,0.0,10.6198125,corpus,-44.95772275188324,-46.60026478421861,1.8554841477009147,17.63126690968316
kaydasheva_s000773,0.0,10.3498125,corpus,-43.257321859903385,-44.52497931658211,1.8413295810098977,17.0914424210007
kaydasheva_s000234,0.0,4.6498125,corpus,-39.317452116935485,-48.070428133010864,1.8413251004191882,16.290344477566002
kaydasheva_s000039,0.0,3.0428125,corpus,-38.61694657175165,-51.72378041194035,1.8413206198284784,11.1963157983442
kaydasheva_s000033,0.0,1.7128125,corpus,-28.144665455957604,-51.633214777166195,1.840821123018429,20.73741425088884
kaydasheva_s001925,0.0,5.6798125,corpus,-40.520831040933096,-47.102046508789066,1.840821123018429,20.626345537518468
kaydasheva_s000659,0.0,1.6598125,corpus,-26.63761589326054,-50.02720091078017,1.8408189198519542,25.790952961599015
kaydasheva_s002127,0.0,11.0898125,corpus,-43.86360178088368,-45.235304350494054,1.8390694991322587,20.985531138972284
kaydasheva_s001042,0.0,3.41475,corpus,-34.821417934384165,-43.15074850011755,1.8205833277280838,18.905906393183514
kaydasheva_s001092,0.0,5.4298125,corpus,-37.332067219152854,-42.19209773199899,1.8145906865734813,20.912633530400555
kaydasheva_s000100,0.0,6.23275,corpus,-39.89144637841091,-44.38721869421787,1.8145906865734813,19.160277164044757
kaydasheva_s000293,0.0,8.2898125,corpus,-42.5533351553076,-44.78899383544922,1.8145906865734813,17.675149423410303
kaydasheva_s002022,0.0,8.4398125,corpus,-44.65269549763033,-47.271843109130856,1.812803205328274,17.025375705461613
kaydasheva_s001567,0.0,2.31275,corpus,-31.91304788961039,-49.479670660836355,1.8128010532068912,18.866191297872724
kaydasheva_s001473,0.0,7.2958125,corpus,-42.659094071061645,-47.874392608116416,1.8096385261333143,21.379128349962382
kaydasheva_s000325,0.0,7.83775,corpus,-42.89326072225765,-48.22524000469007,1.809633356942999,19.61952138355865
kaydasheva_s001766,0.0,4.5598125,corpus,-47.362103378563596,-58.21003281197897,1.8096307723478413,23.877451507610495
kaydasheva_s000433,0.0,4.7798125,corpus,-41.72600679916318,-45.96318452498492,1.7852529956689522,21.10233009472692
kaydasheva_s001831,0.0,7.0498125,corpus,-44.90275653812057,-48.01471809387207,1.785172434214781,17.518132943569174
kaydasheva_s001697,0.0,2.3998125,corpus,-32.20167032877604,-45.38881963842056,1.785172434214781,20.303079661119767
kaydasheva_s001316,0.0,3.6798125,corpus,-38.74887483016305,-49.3635316212972,1.7845391524297682,23.053189611292925
kaydasheva_s001837,0.0,2.8498125,corpus,-36.00029468201755,-49.64600853298021,1.7845391524297682,21.715329866351738
kaydasheva_s002241,0.0,6.8838125,corpus,-42.54523130904796,-48.03615340208396,1.7845321089101092,20.135272552735145
kaydasheva_s000813,0.0,10.0088125,corpus,-44.322981705794206,-45.50609917238534,1.7845321089101092,14.06388123587821
kaydasheva_s000303,0.0,6.3698125,corpus,-41.437981382456826,-46.566390769426214,1.7845321089101092,17.763481588834534
kaydasheva_s000723,0.0,3.3798125,corpus,-42.867797129252956,-57.00192986765215,1.7845321089101092,23.96318297385337
kaydasheva_s002174,0.0,7.0898125,corpus,-43.31428783938646,-49.63176447550456,1.7845321089101092,22.578241563950332
kaydasheva_s000585,0.0,8.7088125,corpus,-43.486047825774975,-47.8638102610906,1.7782107383414472,17.049311487168424
kaydasheva_s001955,0.0,4.3468125,corpus,-36.41326553520115,-43.995205470493865,1.7782047945864186,16.87999013802997
kaydasheva_s001091,0.0,6.0238125,corpus,-45.213406483596344,-48.13293186823527,1.7782047945864186,17.087791364717376
kaydasheva_s001911,0.0,5.8298125,corpus,-39.66889003537736,-43.88849786349705,1.7782047945864186,24.35808178409654
kaydasheva_s001653,0.0,4.2478125,corpus,-37.21840303308824,-44.07512326921736,1.7782047945864186,19.88124672460676
kaydasheva_s001243,0.0,5.4598125,corpus,-38.882869734432234,-44.736244478533344,1.7782047945864186,22.252964494958707
kaydasheva_s002211,0.0,6.4698125,corpus,-41.526890938948995,-46.524163621844664,1.7782047945864186,18.448936431299707
kaydasheva_s001694,0.0,6.0628125,corpus,-44.7841796875,-48.19091928922213,1.7782047945864186,22.154434299309255
kaydasheva_s000289,0.0,6.6598125,corpus,-45.16266950544294,-49.41569951754897,1.7782047945864186,24.84963123530062
kaydasheva_s001645,0.0,4.7148125,corpus,-36.38658605360934,-43.73985318934664,1.7782047945864186,16.80398185512903
kaydasheva_s000840,0.0,1.8298125,corpus,-28.145625213456285,-53.32861882990057,1.7782047945864186,18.474239528853744
kaydasheva_s000036,0.0,6.8668125,corpus,-44.31675877911208,-50.59535649617513,1.7782033086476614,21.156822206629165
kaydasheva_s002053,0.0,11.6668125,corpus,-42.43965898136247,-43.871937286022096,1.7782018227089043,20.812926285681243
kaydasheva_s001277,0.0,7.8478125,corpus,-44.42842356687898,-48.67911630518296,1.77819885083139,20.32288870958521
kaydasheva_s001686,0.0,4.7648125,corpus,-40.02189469537815,-47.86609230041504,1.77819885083139,21.627815161515997
kaydasheva_s000045,0.0,4.0648125,corpus,-37.24173770397167,-41.62813311815262,1.77819885083139,16.648728837199045
kaydasheva_s002214,0.0,8.55175,corpus,-47.741808296783624,-50.32408826491412,1.77819885083139,20.942537898535353
kaydasheva_s001755,0.0,9.71075,corpus,-42.80274845520082,-45.369148811597505,1.771826576726143,18.862445649060156
kaydasheva_s000050,0.0,9.1938125,corpus,-39.45894399483134,-42.05451235145029,1.771826576726143,19.115212991853298
kaydasheva_s001465,0.0,10.1418125,corpus,-44.73672491370809,-47.564857165018715,1.7710706557331835,20.53414174215974
kaydasheva_s002302,0.0,5.1798125,corpus,-41.62453999758687,-47.37269422743056,1.7617633027049542,21.593833032981806
kaydasheva_s001565,0.0,8.6018125,corpus,-44.06876816860465,-47.34937631414178,1.7617620538331915,17.863623649679216
kaydasheva_s000661,0.0,6.39575,corpus,-44.270083618164065,-46.459457993507385,1.7605840318684005,20.563752833201413
kaydasheva_s001291,0.0,4.8598125,corpus,-37.72058256172839,-44.68879941614663,1.759866013574,18.235462032180006
kaydasheva_s000333,0.0,4.15775,corpus,-36.62971848707933,-44.94560899232563,1.7598634672547595,20.789425619925687
kaydasheva_s000611,0.0,6.3498125,corpus,-40.252808193897636,-45.35747299194336,1.7598558282970374,21.981084207082052
kaydasheva_s000085,0.0,12.87675,corpus,-43.90235588121118,-45.67585781008698,1.7491918288597097,19.16036291310218
kaydasheva_s000941,0.0,4.99375,corpus,-42.156978018537075,-47.04791653951009,1.7463577788309985,15.86034406591919
kaydasheva_s000543,0.0,4.9198125,corpus,-39.20284314659553,-45.84076236156707,1.7463577788309985,22.304635260828167
kaydasheva_s002271,0.0,3.2288125,corpus,-36.15204443208204,-46.956479721069336,1.746355607879868,14.120337121422539
kaydasheva_s000428,0.0,12.9848125,corpus,-39.496740779083204,-40.91204006981304,1.746349095026477,20.964156467062832
kaydasheva_s000554,0.0,4.8798125,corpus,-38.25314981429303,-45.043326117775656,1.7284178140141644,20.745274345534625
kaydasheva_s001132,0.0,4.7098125,corpus,-35.661367104564754,-42.018844468253,1.7253394450131585,22.053346520877184
kaydasheva_s001164,0.0,7.5658125,corpus,-42.67944755201453,-45.9919792593342,1.7253394450131585,15.61588078323886
kaydasheva_s002067,0.0,3.3598125,corpus,-33.26209658668155,-42.72842862870958,1.7253394450131585,20.578404293775744
kaydasheva_s000631,0.0,6.57275,corpus,-37.874348958333336,-42.09764685997596,1.7253364099341362,18.237370168444627
kaydasheva_s002013,0.0,6.8698125,corpus,-41.03974197143377,-45.36740353372362,1.7253364099341362,20.437403918554125
kaydasheva_s001007,0.0,8.5198125,corpus,-40.934231037265256,-44.322901285611664,1.7141490799553045,22.44669269283228
kaydasheva_s002093,0.0,7.2998125,corpus,-43.64975385273973,-47.69776514352086,1.7141415242993459,21.789167502240595
kaydasheva_s000329,0.0,2.6398125,corpus,-38.33625562263258,-58.15728242056711,1.71198301760031,24.029990715930396
kaydasheva_s000790,0.0,6.9438125,corpus,-45.34555959564121,-51.01497011336069,1.7100007956347978,10.473220736691601
kaydasheva_s001499,0.0,6.1078125,corpus,-41.21343404766776,-47.091876161509546,1.7099995167869282,15.695256338212147
kaydasheva_s001364,0.0,4.4618125,corpus,-40.42708187359865,-45.65250701904297,1.7099995167869282,20.327948565818232
kaydasheva_s001750,0.0,8.8818125,corpus,-41.56493700731982,-44.81610421289371,1.709996959091189,11.264208995878434
kaydasheva_s001760,0.0,8.99875,corpus,-44.772296006944444,-45.8505880355835,1.709996959091189,17.354979247046586
kaydasheva_s001272,0.0,5.23075,corpus,-40.11608956739962,-46.28451919555664,1.7065916321098886,20.978000354046426
kaydasheva_s001400,0.0,6.0338125,corpus,-41.42734569340796,-46.759579585148735,1.6948408712637448,17.48269750106308
kaydasheva_s000314,0.0,6.9838125,corpus,-38.64673341242837,-43.07869438275899,1.6948360489056815,23.455255850901604
kaydasheva_s001080,0.0,4.15775,corpus,-38.819976806640625,-49.797457575798035,1.6948360489056815,19.22828155910326
kaydasheva_s000798,0.0,7.3098125,corpus,-43.31922238372093,-48.0672584880482,1.6845473014388865,8.92328228988093
kaydasheva_s002090,0.0,8.27775,corpus,-43.796223958333336,-47.200843811035156,1.68454133312998,24.141123469584883
kaydasheva_s001628,0.0,5.8688125,corpus,-41.65670251277683,-46.506016359490864,1.684539841052753,22.5190686126005
kaydasheva_s001580,0.0,1.6498125,corpus,-32.637991240530305,-68.34437888009208,1.6844841844474328,9.14034220293608
kaydasheva_s000023,0.0,3.97175,corpus,-38.7196724456864,-46.75362045700486,1.6734385501607327,18.47734728151769
kaydasheva_s000059,0.0,3.9418125,corpus,-36.62813293147208,-44.06063365936279,1.6680398194754182,20.63623485168251
kaydasheva_s001075,0.0,5.6298125,corpus,-43.900477353463586,-53.05752528155291,1.6680372727807464,22.24937617930366
kaydasheva_s000013,0.0,8.5818125,corpus,-40.5537359775641,-43.52385160658095,1.6628048757014249,17.889716326768855
kaydasheva_s000854,0.0,3.8798125,corpus,-37.63484364932345,-46.942637412778794,1.6628048757014249,22.411016906383914
kaydasheva_s002239,0.0,5.0898125,corpus,-40.04998695358546,-47.01121120063626,1.6628048757014249,20.437066111825196
kaydasheva_s001166,0.0,3.2298125,corpus,-33.956867985681114,-44.493334276922816,1.6628024730152604,26.007275633562173
kaydasheva_s000297,0.0,2.3398125,corpus,-30.974085620325855,-46.14732715061733,1.6604099622737365,24.806144899565197
kaydasheva_s000786,0.0,7.3298125,corpus,-38.96168624232606,-43.42561888013567,1.6604099622737365,23.095638305229905
kaydasheva_s001944,0.0,3.53775,corpus,-33.89157949329096,-42.05570100148519,1.6604099622737365,15.291719320572282
kaydasheva_s001883,0.0,8.6598125,corpus,-44.09208555860277,-46.99152961609855,1.6604051941825708,8.079814484211996
kaydasheva_s000182,0.0,3.1798125,corpus,-32.67497666077044,-43.899263579269935,1.66039517651162,27.40077062923337
kaydasheva_s002314,0.0,3.43875,corpus,-34.740027139353195,-40.67433363815834,1.6601978860304054,20.185055048284273
kaydasheva_s001406,0.0,5.91875,corpus,-40.328065614442565,-45.14302712220412,1.6601963234802655,18.81382733242146
kaydasheva_s000648,0.0,5.6668125,corpus,-39.94771343143739,-46.137771232455385,1.6577527448884335,17.89134959989805
kaydasheva_s001626,0.0,4.2778125,corpus,-38.406414281542055,-45.09117496374881,1.6577476522499521,15.13704681486182
kaydasheva_s000777,0.0,3.8848125,corpus,-37.57239902142397,-43.799706719138406,1.6577476522499521,22.209660528858095
kaydasheva_s001098,0.0,5.4498125,corpus,-39.634683199541286,-47.199758023631816,1.6566415889134605,20.75964052727861
kaydasheva_s000137,0.0,4.0998125,corpus,-42.41565358231707,-48.23112258911133,1.6396665588739177,21.81318935251869
kaydasheva_s001444,0.0,3.9598125,corpus,-39.451699613320706,-50.233827333192565,1.6322703510026264,22.588301027863498
kaydasheva_s001864,0.0,7.7378125,corpus,-45.134523376937985,-49.45802104834354,1.626965580871,19.826374671161926
kaydasheva_s001453,0.0,11.0228125,corpus,-41.757465120235935,-43.812650155651475,1.6150810768649775,21.66101339501739
kaydasheva_s001986,0.0,2.27175,corpus,-32.40479591134361,-49.999945322672524,1.6150763200672638,16.217243970911007
kaydasheva_s002035,0.0,10.7698125,corpus,-42.5196944637883,-43.563428745269775,1.6150763200672638,15.358245426665182
kaydasheva_s001914,0.0,2.73575,corpus,-34.52894402942518,-48.0671127720883,1.6150763200672638,16.198329925651702
kaydasheva_s000017,0.0,3.8048125,corpus,-40.101089638157895,-49.01970395174894,1.6150739416684068,20.785309865345972
kaydasheva_s001048,0.0,3.7398125,corpus,-40.4833984375,-50.4216558994391,1.6139713474181612,26.192705695145158
